,obs,dependent,ES,N,t1,t2,study,design,n1,n2,sd1,sd2,ESLower,ESUpper,paper,doi,independentProperties,SE,categoryT1,categoryT2,IV_new,ESType
1072,https://data.cooperationdatabank.org/id/ENG01067_1.3.3.8.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.382152,7.0,https://data.cooperationdatabank.org/id/ENG01067_1.3.3,https://data.cooperationdatabank.org/id/ENG01067_1.3.8,https://data.cooperationdatabank.org/id/ENG01067_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-1.3264,2.09071,https://data.cooperationdatabank.org/id/ENG01067,http://dx.doi.org/10.1016/0167-2681(86)90004-1,['https://data.cooperationdatabank.org/vocab/prop/groupSize'],,4,3,https://data.cooperationdatabank.org/vocab/prop/groupSize_H2,SmallPositiveES
1073,https://data.cooperationdatabank.org/id/ENG01067_1.3.3.9.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.382152,7.0,https://data.cooperationdatabank.org/id/ENG01067_1.3.3,https://data.cooperationdatabank.org/id/ENG01067_1.3.9,https://data.cooperationdatabank.org/id/ENG01067_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-1.3264,2.09071,https://data.cooperationdatabank.org/id/ENG01067,http://dx.doi.org/10.1016/0167-2681(86)90004-1,['https://data.cooperationdatabank.org/vocab/prop/groupSize'],,4,3,https://data.cooperationdatabank.org/vocab/prop/groupSize_H2,SmallPositiveES
1074,https://data.cooperationdatabank.org/id/ENG01067_1.3.4.8.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.382152,7.0,https://data.cooperationdatabank.org/id/ENG01067_1.3.4,https://data.cooperationdatabank.org/id/ENG01067_1.3.8,https://data.cooperationdatabank.org/id/ENG01067_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-1.3264,2.09071,https://data.cooperationdatabank.org/id/ENG01067,http://dx.doi.org/10.1016/0167-2681(86)90004-1,['https://data.cooperationdatabank.org/vocab/prop/groupSize'],,4,3,https://data.cooperationdatabank.org/vocab/prop/groupSize_H2,SmallPositiveES
1075,https://data.cooperationdatabank.org/id/ENG01067_1.3.4.9.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.382152,7.0,https://data.cooperationdatabank.org/id/ENG01067_1.3.4,https://data.cooperationdatabank.org/id/ENG01067_1.3.9,https://data.cooperationdatabank.org/id/ENG01067_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-1.3264,2.09071,https://data.cooperationdatabank.org/id/ENG01067,http://dx.doi.org/10.1016/0167-2681(86)90004-1,['https://data.cooperationdatabank.org/vocab/prop/groupSize'],,4,3,https://data.cooperationdatabank.org/vocab/prop/groupSize_H2,SmallPositiveES
1076,https://data.cooperationdatabank.org/id/ENG01067_1.3.6.8.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.987849,7.0,https://data.cooperationdatabank.org/id/ENG01067_1.3.6,https://data.cooperationdatabank.org/id/ENG01067_1.3.8,https://data.cooperationdatabank.org/id/ENG01067_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.831046,2.80674,https://data.cooperationdatabank.org/id/ENG01067,http://dx.doi.org/10.1016/0167-2681(86)90004-1,['https://data.cooperationdatabank.org/vocab/prop/groupSize'],,4,3,https://data.cooperationdatabank.org/vocab/prop/groupSize_H2,LargeMediumPositiveES
1077,https://data.cooperationdatabank.org/id/ENG01067_1.3.6.9.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.987849,7.0,https://data.cooperationdatabank.org/id/ENG01067_1.3.6,https://data.cooperationdatabank.org/id/ENG01067_1.3.9,https://data.cooperationdatabank.org/id/ENG01067_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.831046,2.80674,https://data.cooperationdatabank.org/id/ENG01067,http://dx.doi.org/10.1016/0167-2681(86)90004-1,['https://data.cooperationdatabank.org/vocab/prop/groupSize'],,4,3,https://data.cooperationdatabank.org/vocab/prop/groupSize_H2,LargeMediumPositiveES
1078,https://data.cooperationdatabank.org/id/ENG01067_1.3.7.8.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.223545,7.0,https://data.cooperationdatabank.org/id/ENG01067_1.3.7,https://data.cooperationdatabank.org/id/ENG01067_1.3.8,https://data.cooperationdatabank.org/id/ENG01067_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-2.04244,1.59535,https://data.cooperationdatabank.org/id/ENG01067,http://dx.doi.org/10.1016/0167-2681(86)90004-1,['https://data.cooperationdatabank.org/vocab/prop/groupSize'],,4,3,https://data.cooperationdatabank.org/vocab/prop/groupSize_H2,SmallNegativeES
1079,https://data.cooperationdatabank.org/id/ENG01067_1.3.7.9.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.223545,7.0,https://data.cooperationdatabank.org/id/ENG01067_1.3.7,https://data.cooperationdatabank.org/id/ENG01067_1.3.9,https://data.cooperationdatabank.org/id/ENG01067_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-2.04244,1.59535,https://data.cooperationdatabank.org/id/ENG01067,http://dx.doi.org/10.1016/0167-2681(86)90004-1,['https://data.cooperationdatabank.org/vocab/prop/groupSize'],,4,3,https://data.cooperationdatabank.org/vocab/prop/groupSize_H2,SmallNegativeES
1080,https://data.cooperationdatabank.org/id/ENG01078_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.39366599999999996,93.0,https://data.cooperationdatabank.org/id/ENG01078_1.1.1,https://data.cooperationdatabank.org/id/ENG01078_1.1.2,https://data.cooperationdatabank.org/id/ENG01078_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.10442799999999999,0.891761,https://data.cooperationdatabank.org/id/ENG01078,http://dx.doi.org/10.1016/j.jebo.2007.09.004,['https://data.cooperationdatabank.org/vocab/prop/endowmentAssigned'],,1,0,https://data.cooperationdatabank.org/vocab/prop/endowmentAssigned_H1,SmallPositiveES
1081,https://data.cooperationdatabank.org/id/ENG01078_1.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.163883,93.0,https://data.cooperationdatabank.org/id/ENG01078_1.2.1,https://data.cooperationdatabank.org/id/ENG01078_1.2.2,https://data.cooperationdatabank.org/id/ENG01078_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,0.325962,-0.653729,https://data.cooperationdatabank.org/id/ENG01078,http://dx.doi.org/10.1016/j.jebo.2007.09.004,['https://data.cooperationdatabank.org/vocab/prop/endowmentSize'],,"(15.0, 45.0]","(45.0, 160.0]",https://data.cooperationdatabank.org/vocab/prop/endowmentSize_H1,NullFinding
1082,https://data.cooperationdatabank.org/id/ENG01078_1.3.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.043903,93.0,https://data.cooperationdatabank.org/id/ENG01078_1.3.1,https://data.cooperationdatabank.org/id/ENG01078_1.3.2,https://data.cooperationdatabank.org/id/ENG01078_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.570638,0.482832,https://data.cooperationdatabank.org/id/ENG01078,http://dx.doi.org/10.1016/j.jebo.2007.09.004,['https://data.cooperationdatabank.org/vocab/prop/endowmentLevel'],,https://data.cooperationdatabank.org/id/endowmentlevel/low,https://data.cooperationdatabank.org/id/endowmentlevel/high,https://data.cooperationdatabank.org/vocab/prop/endowmentLevel_H1,NullFinding
1083,https://data.cooperationdatabank.org/id/ENG01089_1.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.34872800000000004,100.0,https://data.cooperationdatabank.org/id/ENG01089_1.2.1,https://data.cooperationdatabank.org/id/ENG01089_1.2.2,https://data.cooperationdatabank.org/id/ENG01089_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,0.8519969999999999,-0.154541,https://data.cooperationdatabank.org/id/ENG01089,http://dx.doi.org/10.1002/bs.3830150205,['https://data.cooperationdatabank.org/vocab/prop/partnerType'],,https://data.cooperationdatabank.org/id/partnertype/stranger,https://data.cooperationdatabank.org/id/partnertype/computer,https://data.cooperationdatabank.org/vocab/prop/partnerType_H1,SmallPositiveES
1084,https://data.cooperationdatabank.org/id/ENG01096_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.23762199999999997,100.0,https://data.cooperationdatabank.org/id/ENG01096_1.1.1,https://data.cooperationdatabank.org/id/ENG01096_1.1.2,https://data.cooperationdatabank.org/id/ENG01096_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,0.688387,-0.21314299999999997,https://data.cooperationdatabank.org/id/ENG01096,http://dx.doi.org/10.2466/pr0.1966.18.3.818,['https://data.cooperationdatabank.org/vocab/prop/gender'],,https://data.cooperationdatabank.org/id/gender/f,https://data.cooperationdatabank.org/id/gender/m,https://data.cooperationdatabank.org/vocab/prop/gender_H1,SmallPositiveES
1085,https://data.cooperationdatabank.org/id/ENG01096_1.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.0,100.0,https://data.cooperationdatabank.org/id/ENG01096_1.2.1,https://data.cooperationdatabank.org/id/ENG01096_1.2.2,https://data.cooperationdatabank.org/id/ENG01096_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,0.450244,-0.450244,https://data.cooperationdatabank.org/id/ENG01096,http://dx.doi.org/10.2466/pr0.1966.18.3.818,['https://data.cooperationdatabank.org/vocab/prop/ethnicityUS'],,https://data.cooperationdatabank.org/id/ethnicityus/white,https://data.cooperationdatabank.org/id/ethnicityus/black_or_african_american,https://data.cooperationdatabank.org/vocab/prop/ethnicityUS_H1,NullFinding
1086,https://data.cooperationdatabank.org/id/ENG01098_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.382152,24.0,https://data.cooperationdatabank.org/id/ENG01098_1.1.1,https://data.cooperationdatabank.org/id/ENG01098_1.1.2,https://data.cooperationdatabank.org/id/ENG01098_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.527296,1.2916,https://data.cooperationdatabank.org/id/ENG01098,http://dx.doi.org/10.1177/002200276701100109,['https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy'],,https://data.cooperationdatabank.org/id/iteratedstrategy/predominantly_competitive,https://data.cooperationdatabank.org/id/iteratedstrategy/predominantly_cooperative,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy_H1,SmallPositiveES
1087,https://data.cooperationdatabank.org/id/ENG01106_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.0367856,256.0,https://data.cooperationdatabank.org/id/ENG01106_1.1.1,https://data.cooperationdatabank.org/id/ENG01106_1.1.2,https://data.cooperationdatabank.org/id/ENG01106_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,128.0,128.0,5.14,5.19,-0.281802,0.208231,https://data.cooperationdatabank.org/id/ENG01106,http://dx.doi.org/10.1016/j.socec.2015.01.001,['https://data.cooperationdatabank.org/vocab/prop/feedbackTarget'],0.125,https://data.cooperationdatabank.org/id/feedbacktarget/group,https://data.cooperationdatabank.org/id/feedbacktarget/individual,https://data.cooperationdatabank.org/vocab/prop/feedbackTarget_H1,NullFinding
1088,https://data.cooperationdatabank.org/id/ENG01106_1.1.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.11099,256.0,https://data.cooperationdatabank.org/id/ENG01106_1.1.1,https://data.cooperationdatabank.org/id/ENG01106_1.1.3,https://data.cooperationdatabank.org/id/ENG01106_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,128.0,128.0,5.14,5.31,-0.356174,0.134194,https://data.cooperationdatabank.org/id/ENG01106,http://dx.doi.org/10.1016/j.socec.2015.01.001,['https://data.cooperationdatabank.org/vocab/prop/feedbackTarget'],0.125,https://data.cooperationdatabank.org/id/feedbacktarget/group,https://data.cooperationdatabank.org/id/feedbacktarget/individual,https://data.cooperationdatabank.org/vocab/prop/feedbackTarget_H1,NullFinding
1089,https://data.cooperationdatabank.org/id/ENG01110_1.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,1.32733,164.0,https://data.cooperationdatabank.org/id/ENG01110_1.2.1,https://data.cooperationdatabank.org/id/ENG01110_1.2.2,https://data.cooperationdatabank.org/id/ENG01110_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,84.0,80.0,1.2965,1.265,0.989125,1.6655400000000002,https://data.cooperationdatabank.org/id/ENG01110,http://dx.doi.org/10.1016/j.geb.2017.08.002,['https://data.cooperationdatabank.org/vocab/prop/communicationTreatment'],0.1561259868695459,1,0,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment_H1,LargeMediumPositiveES
1090,https://data.cooperationdatabank.org/id/ENG01110_1.3.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.11205599999999999,164.0,https://data.cooperationdatabank.org/id/ENG01110_1.3.1,https://data.cooperationdatabank.org/id/ENG01110_1.3.2,https://data.cooperationdatabank.org/id/ENG01110_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,84.0,80.0,1.1405,1.415,0.19437000000000001,-0.41848199999999997,https://data.cooperationdatabank.org/id/ENG01110,http://dx.doi.org/10.1016/j.geb.2017.08.002,['https://data.cooperationdatabank.org/vocab/prop/anonymityManipul'],0.1570366115362558,https://data.cooperationdatabank.org/id/anonymitymanipul/high,https://data.cooperationdatabank.org/id/anonymitymanipul/low,https://data.cooperationdatabank.org/vocab/prop/anonymityManipul_H1,NullFinding
1091,https://data.cooperationdatabank.org/id/ENG01110_2.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,2.46945,32.0,https://data.cooperationdatabank.org/id/ENG01110_2.1.1,https://data.cooperationdatabank.org/id/ENG01110_2.1.2,https://data.cooperationdatabank.org/id/ENG01110_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,16.0,16.0,2.863,3.3565,1.54955,3.38935,https://data.cooperationdatabank.org/id/ENG01110,http://dx.doi.org/10.1016/j.geb.2017.08.002,['https://data.cooperationdatabank.org/vocab/prop/communicationTreatment'],0.3535533905932738,1,0,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment_H1,LargeMediumPositiveES
1092,https://data.cooperationdatabank.org/id/ENG01110_2.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.17009000000000002,32.0,https://data.cooperationdatabank.org/id/ENG01110_2.2.1,https://data.cooperationdatabank.org/id/ENG01110_2.2.2,https://data.cooperationdatabank.org/id/ENG01110_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,16.0,16.0,3.8185,2.401,0.5241140000000001,-0.864293,https://data.cooperationdatabank.org/id/ENG01110,http://dx.doi.org/10.1016/j.geb.2017.08.002,['https://data.cooperationdatabank.org/vocab/prop/anonymityManipul'],0.3535533905932737,https://data.cooperationdatabank.org/id/anonymitymanipul/high,https://data.cooperationdatabank.org/id/anonymitymanipul/low,https://data.cooperationdatabank.org/vocab/prop/anonymityManipul_H1,NullFinding
1093,https://data.cooperationdatabank.org/id/ENG01111_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.0263613,45.0,https://data.cooperationdatabank.org/id/ENG01111_1.1.1,https://data.cooperationdatabank.org/id/ENG01111_1.1.2,https://data.cooperationdatabank.org/id/ENG01111_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,20.0,25.0,16.0,15.19,0.614376,-0.561653,https://data.cooperationdatabank.org/id/ENG01111,http://dx.doi.org/10.2139/ssrn.2025686,['https://data.cooperationdatabank.org/vocab/prop/feedbackTarget'],0.301775887160159,https://data.cooperationdatabank.org/id/feedbacktarget/group,https://data.cooperationdatabank.org/id/feedbacktarget/absent,https://data.cooperationdatabank.org/vocab/prop/feedbackTarget_H4,NullFinding
1094,https://data.cooperationdatabank.org/id/ENG01111_1.1.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.625355,60.0,https://data.cooperationdatabank.org/id/ENG01111_1.1.1,https://data.cooperationdatabank.org/id/ENG01111_1.1.3,https://data.cooperationdatabank.org/id/ENG01111_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,20.0,40.0,16.0,12.72,1.17365,0.0770592,https://data.cooperationdatabank.org/id/ENG01111,http://dx.doi.org/10.2139/ssrn.2025686,['https://data.cooperationdatabank.org/vocab/prop/feedbackTarget'],0.2956936384988805,https://data.cooperationdatabank.org/id/feedbacktarget/other,https://data.cooperationdatabank.org/id/feedbacktarget/absent,https://data.cooperationdatabank.org/vocab/prop/feedbackTarget_H3,LargeMediumPositiveES
1095,https://data.cooperationdatabank.org/id/ENG01111_1.1.1.4.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.729391,50.0,https://data.cooperationdatabank.org/id/ENG01111_1.1.1,https://data.cooperationdatabank.org/id/ENG01111_1.1.4,https://data.cooperationdatabank.org/id/ENG01111_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,20.0,30.0,16.0,13.68,1.3129600000000001,0.145817,https://data.cooperationdatabank.org/id/ENG01111,http://dx.doi.org/10.2139/ssrn.2025686,['https://data.cooperationdatabank.org/vocab/prop/feedbackTarget'],0.29798929908940497,https://data.cooperationdatabank.org/id/feedbacktarget/other,https://data.cooperationdatabank.org/id/feedbacktarget/absent,https://data.cooperationdatabank.org/vocab/prop/feedbackTarget_H3,LargeMediumPositiveES
1096,https://data.cooperationdatabank.org/id/ENG01105_1.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.37951999999999997,104.0,https://data.cooperationdatabank.org/id/ENG01105_1.2.1,https://data.cooperationdatabank.org/id/ENG01105_1.2.2,https://data.cooperationdatabank.org/id/ENG01105_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,-0.0744953,0.833536,https://data.cooperationdatabank.org/id/ENG01105,http://dx.doi.org/10.1177/0146167205282149,['https://data.cooperationdatabank.org/vocab/prop/targetMembership'],,https://data.cooperationdatabank.org/id/targetmembership/ingroup,https://data.cooperationdatabank.org/id/targetmembership/ingroup_and_outgroup,https://data.cooperationdatabank.org/vocab/prop/targetMembership_H5,SmallPositiveES
1097,https://data.cooperationdatabank.org/id/ENG01107_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.0346726,128.0,https://data.cooperationdatabank.org/id/ENG01107_1.1.1,https://data.cooperationdatabank.org/id/ENG01107_1.1.2,https://data.cooperationdatabank.org/id/ENG01107_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,0.348591,-0.417936,https://data.cooperationdatabank.org/id/ENG01107,http://dx.doi.org/10.1177/014616727400100197,['https://data.cooperationdatabank.org/vocab/prop/gender'],,https://data.cooperationdatabank.org/id/gender/f,https://data.cooperationdatabank.org/id/gender/m,https://data.cooperationdatabank.org/vocab/prop/gender_H1,NullFinding
1098,https://data.cooperationdatabank.org/id/ENG01107_1.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.8978149999999999,128.0,https://data.cooperationdatabank.org/id/ENG01107_1.2.1,https://data.cooperationdatabank.org/id/ENG01107_1.2.2,https://data.cooperationdatabank.org/id/ENG01107_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,1.3201,0.475534,https://data.cooperationdatabank.org/id/ENG01107,http://dx.doi.org/10.1177/014616727400100197,['https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRate'],,"(0.5, 0.962]","(0.1, 0.5]",https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRate_H6,LargeMediumPositiveES
1099,https://data.cooperationdatabank.org/id/ENG01108_1a.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.9586620000000001,256.0,https://data.cooperationdatabank.org/id/ENG01108_1a.2.1,https://data.cooperationdatabank.org/id/ENG01108_1a.2.2,https://data.cooperationdatabank.org/id/ENG01108_1a,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,,,,,1.25626,0.66106,https://data.cooperationdatabank.org/id/ENG01108,http://dx.doi.org/10.1177/002200278002400304,['https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRate'],,"(0.5, 0.962]","(0.1, 0.5]",https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRate_H6,LargeMediumPositiveES
1100,https://data.cooperationdatabank.org/id/ENG01121_1.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.10051900000000001,69.0,https://data.cooperationdatabank.org/id/ENG01121_1.2.1,https://data.cooperationdatabank.org/id/ENG01121_1.2.2,https://data.cooperationdatabank.org/id/ENG01121_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,33.0,36.0,0.266,0.3066,-0.622491,0.42145299999999997,https://data.cooperationdatabank.org/id/ENG01121,http://dx.doi.org/10.1016/j.econlet.2016.07.015,['https://data.cooperationdatabank.org/vocab/prop/endowmentSize'],0.23950383473317255,"(15.0, 45.0]","(45.0, 160.0]",https://data.cooperationdatabank.org/vocab/prop/endowmentSize_H1,NullFinding
1101,https://data.cooperationdatabank.org/id/ENG01121_1.2.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.133943,66.0,https://data.cooperationdatabank.org/id/ENG01121_1.2.1,https://data.cooperationdatabank.org/id/ENG01121_1.2.3,https://data.cooperationdatabank.org/id/ENG01121_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,33.0,33.0,0.266,0.2875,-0.667216,0.399329,https://data.cooperationdatabank.org/id/ENG01121,http://dx.doi.org/10.1016/j.econlet.2016.07.015,['https://data.cooperationdatabank.org/vocab/prop/endowmentSize'],0.24618298195866545,"(15.0, 45.0]","(45.0, 160.0]",https://data.cooperationdatabank.org/vocab/prop/endowmentSize_H1,NullFinding
1102,https://data.cooperationdatabank.org/id/ENG01121_1.2.2.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.0334241,69.0,https://data.cooperationdatabank.org/id/ENG01121_1.2.2,https://data.cooperationdatabank.org/id/ENG01121_1.2.3,https://data.cooperationdatabank.org/id/ENG01121_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,36.0,33.0,0.3066,0.2875,-0.5543899999999999,0.48754200000000003,https://data.cooperationdatabank.org/id/ENG01121,http://dx.doi.org/10.1016/j.econlet.2016.07.015,['https://data.cooperationdatabank.org/vocab/prop/endowmentSize'],0.2403175058198219,"(45.0, 160.0]","(45.0, 160.0]",https://data.cooperationdatabank.org/vocab/prop/endowmentSize_H2,NullFinding
1103,https://data.cooperationdatabank.org/id/ENG01121_1.2.4.5.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.0617036,72.0,https://data.cooperationdatabank.org/id/ENG01121_1.2.4,https://data.cooperationdatabank.org/id/ENG01121_1.2.5,https://data.cooperationdatabank.org/id/ENG01121_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,33.0,39.0,0.3348,0.3544,-0.573078,0.449671,https://data.cooperationdatabank.org/id/ENG01121,http://dx.doi.org/10.1016/j.econlet.2016.07.015,['https://data.cooperationdatabank.org/vocab/prop/endowmentSize'],0.23539157438606445,"(2.999, 15.0]","(15.0, 45.0]",https://data.cooperationdatabank.org/vocab/prop/endowmentSize_H4,NullFinding
1104,https://data.cooperationdatabank.org/id/ENG01121_1.2.4.6.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.34872800000000004,69.0,https://data.cooperationdatabank.org/id/ENG01121_1.2.4,https://data.cooperationdatabank.org/id/ENG01121_1.2.6,https://data.cooperationdatabank.org/id/ENG01121_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,33.0,36.0,0.3348,0.2946,-0.187577,0.885033,https://data.cooperationdatabank.org/id/ENG01121,http://dx.doi.org/10.1016/j.econlet.2016.07.015,['https://data.cooperationdatabank.org/vocab/prop/endowmentSize'],0.24235648981118016,"(2.999, 15.0]","(15.0, 45.0]",https://data.cooperationdatabank.org/vocab/prop/endowmentSize_H4,SmallPositiveES
1105,https://data.cooperationdatabank.org/id/ENG01121_1.2.5.6.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.41043199999999996,75.0,https://data.cooperationdatabank.org/id/ENG01121_1.2.5,https://data.cooperationdatabank.org/id/ENG01121_1.2.6,https://data.cooperationdatabank.org/id/ENG01121_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,39.0,36.0,0.3544,0.2946,-0.105124,0.9259870000000001,https://data.cooperationdatabank.org/id/ENG01121,http://dx.doi.org/10.1016/j.econlet.2016.07.015,['https://data.cooperationdatabank.org/vocab/prop/endowmentSize'],0.2294190487655192,"(15.0, 45.0]","(15.0, 45.0]",https://data.cooperationdatabank.org/vocab/prop/endowmentSize_H3,SmallPositiveES
1106,https://data.cooperationdatabank.org/id/ENG01131_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.0865008,382.0,https://data.cooperationdatabank.org/id/ENG01131_1.1.1,https://data.cooperationdatabank.org/id/ENG01131_1.1.2,https://data.cooperationdatabank.org/id/ENG01131_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,180.0,202.0,3.06,2.73,-0.287489,0.11448699999999999,https://data.cooperationdatabank.org/id/ENG01131,http://dx.doi.org/10.1007/s10683-014-9400-5,['https://data.cooperationdatabank.org/vocab/prop/experimentalSetting'],0.10317373637788388,https://data.cooperationdatabank.org/id/experimentalsetting/lab,https://data.cooperationdatabank.org/id/experimentalsetting/online,https://data.cooperationdatabank.org/vocab/prop/experimentalSetting_H1,NullFinding
1107,https://data.cooperationdatabank.org/id/ENG01170_1.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.43003800000000003,69.0,https://data.cooperationdatabank.org/id/ENG01170_1.2.1,https://data.cooperationdatabank.org/id/ENG01170_1.2.2,https://data.cooperationdatabank.org/id/ENG01170_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,40.0,29.0,15.2,12.0,0.0533336,-0.91341,https://data.cooperationdatabank.org/id/ENG01170,http://dx.doi.org/10.1371/journal.pone.0158940,['https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment'],0.234903125135626,https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/id/punishmenttreatment/0,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment_H2,SmallNegativeES
1108,https://data.cooperationdatabank.org/id/ENG01170_1.2.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.33489800000000003,78.0,https://data.cooperationdatabank.org/id/ENG01170_1.2.1,https://data.cooperationdatabank.org/id/ENG01170_1.2.3,https://data.cooperationdatabank.org/id/ENG01170_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,40.0,38.0,15.2,12.0,0.11219200000000001,-0.781987,https://data.cooperationdatabank.org/id/ENG01170,http://dx.doi.org/10.1371/journal.pone.0158940,['https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment'],0.22516830975972169,https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/id/punishmenttreatment/0,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment_H2,SmallNegativeES
